Brand,Model,Full_Name,Category,Fuel_Type,Price_INR,Engine_CC,Power_BHP,Torque_NM,Mileage_KMPL,Top_Speed_KMPH,Gears,Weight_KG,ABS_Type,Cooling_System,Cylinder_Type,Color,Launch_Year,State,City,Rating,No_of_Reviews,Is_Price_Outlier,Price_Category,Power_to_Weight,Torque_to_Weight
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,92800,124,9.52,9.78,43.1,88.0,1,110,CBS,Air Cooled,Single,Silver,2020,Punjab,Patiala,3.8,5881,False,Mid-Range (80K-1.5L),0.087,0.089
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,97300,124,9.65,9.89,44.3,91.0,1,106,CBS,Air Cooled,Single,Green,2023,Gujarat,Rajkot,4.9,7975,False,Mid-Range (80K-1.5L),0.091,0.093
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,94100,124,9.5,9.83,49.9,92.0,1,108,CBS,Air Cooled,Single,Green,2024,Telangana,Hyderabad,3.5,6275,False,Mid-Range (80K-1.5L),0.088,0.091
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,95100,124,9.5,9.82,45.9,93.0,1,108,CBS,Air Cooled,Single,Racing Red,2020,Uttar Pradesh,Agra,4.4,7615,False,Mid-Range (80K-1.5L),0.088,0.091
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,96300,124,9.74,9.77,43.7,91.0,1,107,CBS,Air Cooled,Single,Racing Red,2021,West Bengal,Kolkata,3.7,3756,False,Mid-Range (80K-1.5L),0.091,0.091
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,90100,124,9.54,9.79,45.3,93.0,1,109,CBS,Air Cooled,Single,Green,2024,Maharashtra,Nashik,5.0,683,False,Mid-Range (80K-1.5L),0.088,0.09
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,92500,124,9.49,10.14,48.2,87.0,1,106,CBS,Air Cooled,Single,Yellow,2023,Delhi,Ghaziabad,4.3,6037,False,Mid-Range (80K-1.5L),0.09,0.096
Suzuki,Burgman Street,Suzuki Burgman Street,Scooter,Petrol,96400,124,9.63,9.7,42.9,90.0,1,106,CBS,Air Cooled,Single,Grey,2021,Gujarat,Surat,4.9,3285,False,Mid-Range (80K-1.5L),0.091,0.092
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,125900,149,10.51,12.53,36.7,93.0,1,124,CBS,Air Cooled,Single,Yellow,2023,Madhya Pradesh,Jabalpur,4.4,6030,False,Mid-Range (80K-1.5L),0.085,0.101
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,131300,149,10.39,12.9,41.7,93.0,1,125,CBS,Air Cooled,Single,Silver,2024,Punjab,Chandigarh,4.7,1545,False,Mid-Range (80K-1.5L),0.083,0.103
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,137800,149,10.37,12.6,38.2,94.0,1,123,CBS,Air Cooled,Single,Pearl White,2024,Rajasthan,Kota,3.4,5238,False,Mid-Range (80K-1.5L),0.084,0.102
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,129400,149,10.29,12.59,42.8,97.0,1,127,CBS,Air Cooled,Single,Silver,2023,Kerala,Thiruvananthapuram,4.4,850,False,Mid-Range (80K-1.5L),0.081,0.099
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,135300,149,10.6,13.05,41.3,95.0,1,126,CBS,Air Cooled,Single,Blue,2024,Telangana,Hyderabad,4.6,3102,False,Mid-Range (80K-1.5L),0.084,0.104
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,134800,149,10.81,12.94,42.7,97.0,1,126,CBS,Air Cooled,Single,Orange,2022,Kerala,Thrissur,,2835,False,Mid-Range (80K-1.5L),0.086,0.103
Vespa,SXL 150,Vespa SXL 150,Scooter,Petrol,129900,149,10.65,12.88,42.3,93.0,1,123,CBS,Air Cooled,Single,Orange,2020,Telangana,Karimnagar,3.2,7156,False,Mid-Range (80K-1.5L),0.087,0.105
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,116600,149,10.65,12.97,39.3,97.0,1,121,CBS,Air Cooled,Single,Racing Red,2021,Punjab,Amritsar,,5090,False,Mid-Range (80K-1.5L),0.088,0.107
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,115000,149,10.71,12.62,38.8,96.0,1,123,CBS,Air Cooled,Single,Red,2022,West Bengal,Durgapur,4.8,7967,False,Mid-Range (80K-1.5L),0.087,0.103
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,120200,149,10.78,13.05,42.1,92.0,1,123,CBS,Air Cooled,Single,Orange,2023,Kerala,Kochi,4.9,7737,False,Mid-Range (80K-1.5L),0.088,0.106
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,118800,149,10.55,12.5,41.6,94.0,1,124,CBS,Air Cooled,Single,Yellow,2024,Tamil Nadu,Coimbatore,4.6,5895,False,Mid-Range (80K-1.5L),0.085,0.101
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,127800,149,10.41,12.55,41.2,97.0,1,120,CBS,Air Cooled,Single,Silver,2020,Uttar Pradesh,Kanpur,4.1,4454,False,Mid-Range (80K-1.5L),0.087,0.105
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,116400,149,10.43,12.88,40.5,97.0,1,120,CBS,Air Cooled,Single,White,2022,Madhya Pradesh,Bhopal,4.8,6302,False,Mid-Range (80K-1.5L),0.087,0.107
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,123700,149,10.59,13.01,35.7,94.0,1,123,CBS,Air Cooled,Single,Black,2022,Punjab,Jalandhar,4.8,7658,False,Mid-Range (80K-1.5L),0.086,0.106
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,126800,149,10.71,12.56,41.2,92.0,1,120,CBS,Air Cooled,Single,Pearl White,2024,Madhya Pradesh,Jabalpur,4.9,3604,False,Mid-Range (80K-1.5L),0.089,0.105
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,116200,149,10.73,13.03,39.8,92.0,1,122,CBS,Air Cooled,Single,Blue,2020,Madhya Pradesh,Ujjain,4.2,1068,False,Mid-Range (80K-1.5L),0.088,0.107
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,115800,149,10.7,13.01,36.2,97.0,1,124,CBS,Air Cooled,Single,Green,2023,Punjab,Ludhiana,3.8,3015,False,Mid-Range (80K-1.5L),0.086,0.105
Vespa,VXL 150,Vespa VXL 150,Scooter,Petrol,122700,149,10.36,13.02,41.9,95.0,1,123,CBS,Air Cooled,Single,Red,2024,Maharashtra,Nashik,4.7,2613,False,Mid-Range (80K-1.5L),0.084,0.106
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,127200,160,10.78,11.73,43.9,97.0,1,117,CBS,Air Cooled,Single,Matte Black,2022,Karnataka,Bengaluru,3.8,5666,False,Mid-Range (80K-1.5L),0.092,0.1
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,125900,160,10.83,11.58,44.8,99.0,1,116,CBS,Air Cooled,Single,Red,2022,Madhya Pradesh,Jabalpur,3.5,5896,False,Mid-Range (80K-1.5L),0.093,0.1
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,131100,160,11.07,11.64,46.4,98.0,1,119,CBS,Air Cooled,Single,Racing Red,2023,Karnataka,Mangaluru,3.7,6701,False,Mid-Range (80K-1.5L),0.093,0.098
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,124000,160,11.11,11.32,45.8,99.0,1,120,CBS,Air Cooled,Single,Orange,2023,West Bengal,Siliguri,3.9,4349,False,Mid-Range (80K-1.5L),0.093,0.094
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,124700,160,10.88,11.53,42.8,88.0,1,119,CBS,Air Cooled,Single,Matte Black,2020,Karnataka,Hubballi,4.7,5837,False,Mid-Range (80K-1.5L),0.091,0.097
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,123500,160,10.91,11.65,38.7,100.0,1,117,CBS,Air Cooled,Single,Blue,2021,Karnataka,Mysuru,4.5,99,False,Mid-Range (80K-1.5L),0.093,0.1
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,124500,160,10.81,11.19,46.3,99.0,1,118,CBS,Air Cooled,Single,Red,2020,Rajasthan,Jodhpur,3.8,3906,False,Mid-Range (80K-1.5L),0.092,0.095
Aprilia,SR 160,Aprilia SR 160,Scooter,Petrol,127100,160,10.98,11.55,46.0,99.0,1,119,CBS,Air Cooled,Single,Blue,2020,Karnataka,Mangaluru,,3274,False,Mid-Range (80K-1.5L),0.092,0.097
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,89900,125,9.45,9.61,40.6,87.0,1,104,CBS,Air Cooled,Single,Silver,2023,West Bengal,Kolkata,3.7,5375,False,Mid-Range (80K-1.5L),0.091,0.092
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,86400,125,9.46,9.95,40.5,91.0,1,102,CBS,Air Cooled,Single,Red,2024,Punjab,Ludhiana,4.2,4715,False,Mid-Range (80K-1.5L),0.093,0.098
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,83800,125,9.26,10.05,46.8,88.0,1,104,CBS,Air Cooled,Single,Grey,2024,West Bengal,Siliguri,3.4,2689,False,Mid-Range (80K-1.5L),0.089,0.097
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,88100,125,9.47,9.86,44.9,92.0,1,101,CBS,Air Cooled,Single,Yellow,2024,Telangana,Nizamabad,4.6,4367,False,Mid-Range (80K-1.5L),0.094,0.098
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,87500,125,9.5,10.0,40.7,88.0,1,105,CBS,Air Cooled,Single,White,2024,Tamil Nadu,Chennai,4.5,68,False,Mid-Range (80K-1.5L),0.09,0.095
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,82100,125,9.27,9.66,42.3,91.0,1,102,CBS,Air Cooled,Single,Yellow,2022,Karnataka,Bengaluru,4.7,311,False,Mid-Range (80K-1.5L),0.091,0.095
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,84200,125,9.48,9.99,45.5,90.0,1,102,CBS,Air Cooled,Single,Blue,2022,West Bengal,Kolkata,3.3,7772,False,Mid-Range (80K-1.5L),0.093,0.098
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,85800,125,9.33,9.65,44.5,88.0,1,101,CBS,Air Cooled,Single,Yellow,2022,Madhya Pradesh,Gwalior,4.3,4207,False,Mid-Range (80K-1.5L),0.092,0.096
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,81900,125,9.41,9.67,45.2,87.0,1,105,CBS,Air Cooled,Single,White,2024,Delhi,Noida,4.2,4872,False,Mid-Range (80K-1.5L),0.09,0.092
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,82500,125,9.56,10.07,40.9,88.0,1,101,CBS,Air Cooled,Single,Green,2023,Rajasthan,Jodhpur,3.3,2107,False,Mid-Range (80K-1.5L),0.095,0.1
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,86300,125,9.62,9.9,43.4,88.0,1,103,CBS,Air Cooled,Single,Racing Red,2022,Delhi,Noida,4.2,5331,False,Mid-Range (80K-1.5L),0.093,0.096
Aprilia,Optima 125,Aprilia Optima 125,Scooter,Petrol,89900,125,9.29,9.66,44.5,87.0,1,103,CBS,Air Cooled,Single,Red,2024,Rajasthan,Kota,3.6,2237,False,Mid-Range (80K-1.5L),0.09,0.094
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,146800,0,5.93,26.48,,90.0,1,106,CBS,Liquid Cooled,Electric Motor,White,2021,Gujarat,Vadodara,3.7,827,False,Mid-Range (80K-1.5L),0.056,0.25
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,160700,0,5.97,25.91,,92.0,1,110,CBS,Liquid Cooled,Electric Motor,Yellow,2022,Maharashtra,Pune,4.3,6634,False,Premium (1.5L-3L),0.054,0.236
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,162300,0,5.92,26.2,,88.0,1,108,CBS,Liquid Cooled,Electric Motor,Matte Black,2020,Punjab,Amritsar,4.8,1423,False,Premium (1.5L-3L),0.055,0.243
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,161100,0,5.96,25.39,,87.0,1,110,CBS,Liquid Cooled,Electric Motor,Yellow,2024,West Bengal,Asansol,4.8,3323,False,Premium (1.5L-3L),0.054,0.231
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,159300,0,5.84,26.16,,89.0,1,107,CBS,Liquid Cooled,Electric Motor,White,2023,West Bengal,Howrah,4.2,2215,False,Premium (1.5L-3L),0.055,0.244
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,158600,0,5.96,25.59,,90.0,1,110,CBS,Liquid Cooled,Electric Motor,White,2023,Rajasthan,Kota,5.0,6566,False,Premium (1.5L-3L),0.054,0.233
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,163800,0,6.05,26.32,,92.0,1,106,CBS,Liquid Cooled,Electric Motor,Pearl White,2020,Tamil Nadu,Madurai,4.9,3355,False,Premium (1.5L-3L),0.057,0.248
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,146500,0,5.91,26.43,,93.0,1,106,CBS,Liquid Cooled,Electric Motor,White,2024,Tamil Nadu,Chennai,3.3,6115,False,Mid-Range (80K-1.5L),0.056,0.249
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,164200,0,6.03,26.1,,91.0,1,106,CBS,Liquid Cooled,Electric Motor,Racing Red,2021,Rajasthan,Ajmer,4.1,4243,False,Premium (1.5L-3L),0.057,0.246
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,153100,0,5.98,25.67,,92.0,1,110,CBS,Liquid Cooled,Electric Motor,Racing Red,2020,Kerala,Thiruvananthapuram,4.5,5780,False,Premium (1.5L-3L),0.054,0.233
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,158700,0,6.05,26.39,,88.0,1,106,CBS,Liquid Cooled,Electric Motor,Silver,2021,Telangana,Khammam,4.4,7249,False,Premium (1.5L-3L),0.057,0.249
Ather,450X Gen 3,Ather 450X Gen 3,Electric Scooter,Electric,152300,0,5.87,26.48,,89.0,1,107,CBS,Liquid Cooled,Electric Motor,Orange,2020,Karnataka,Belagavi,4.0,3130,False,Premium (1.5L-3L),0.055,0.247
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,147000,0,5.24,22.03,,80.0,1,102,CBS,Liquid Cooled,Electric Motor,Grey,2023,Maharashtra,Nagpur,3.7,1770,False,Mid-Range (80K-1.5L),0.051,0.216
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,148500,0,5.37,21.73,,81.0,1,104,CBS,Liquid Cooled,Electric Motor,Red,2023,West Bengal,Asansol,4.8,6974,False,Mid-Range (80K-1.5L),0.052,0.209
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,136600,0,5.35,21.35,,80.0,1,104,CBS,Liquid Cooled,Electric Motor,Red,2022,Gujarat,Ahmedabad,4.8,1550,False,Mid-Range (80K-1.5L),0.051,0.205
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,134000,0,5.24,22.19,,79.0,1,102,CBS,Liquid Cooled,Electric Motor,White,2023,Punjab,Patiala,3.4,4017,False,Mid-Range (80K-1.5L),0.051,0.218
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,139400,0,5.46,21.46,,80.0,1,104,CBS,Liquid Cooled,Electric Motor,Orange,2023,Gujarat,Vadodara,4.8,4419,False,Mid-Range (80K-1.5L),0.052,0.206
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,133200,0,5.29,21.55,,77.0,1,102,CBS,Liquid Cooled,Electric Motor,Red,2022,Gujarat,Rajkot,4.8,5834,False,Mid-Range (80K-1.5L),0.052,0.211
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,137900,0,5.37,22.07,,79.0,1,101,CBS,Liquid Cooled,Electric Motor,Red,2021,Madhya Pradesh,Gwalior,4.4,7794,False,Mid-Range (80K-1.5L),0.053,0.219
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,138400,0,5.45,21.78,,82.0,1,104,CBS,Liquid Cooled,Electric Motor,Pearl White,2021,Punjab,Jalandhar,3.8,6286,False,Mid-Range (80K-1.5L),0.052,0.209
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,132600,0,5.45,21.6,,82.0,1,103,CBS,Liquid Cooled,Electric Motor,White,2021,Maharashtra,Mumbai,3.8,136,False,Mid-Range (80K-1.5L),0.053,0.21
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,138600,0,5.26,21.81,,81.0,1,102,CBS,Liquid Cooled,Electric Motor,Green,2023,Kerala,Kochi,3.7,4005,False,Mid-Range (80K-1.5L),0.052,0.214
Ather,450 Plus,Ather 450 Plus,Electric Scooter,Electric,144600,0,5.3,22.24,,78.0,1,104,CBS,Liquid Cooled,Electric Motor,Grey,2020,Karnataka,Mysuru,4.8,5767,False,Mid-Range (80K-1.5L),0.051,0.214
Ather,450S,Ather 450S,Electric Scooter,Electric,126700,0,5.4,22.04,,78.0,1,101,CBS,Liquid Cooled,Electric Motor,Matte Black,2021,Maharashtra,Aurangabad,3.5,7028,False,Mid-Range (80K-1.5L),0.053,0.218
Ather,450S,Ather 450S,Electric Scooter,Electric,117000,0,5.29,22.29,,80.0,1,104,CBS,Liquid Cooled,Electric Motor,Blue,2021,Telangana,Karimnagar,4.0,5075,False,Mid-Range (80K-1.5L),0.051,0.214
Ather,450S,Ather 450S,Electric Scooter,Electric,122900,0,5.38,22.05,,79.0,1,101,CBS,Liquid Cooled,Electric Motor,Blue,2022,Madhya Pradesh,Indore,4.0,527,False,Mid-Range (80K-1.5L),0.053,0.218
Ather,450S,Ather 450S,Electric Scooter,Electric,119000,0,5.25,21.38,,77.0,1,103,CBS,Liquid Cooled,Electric Motor,Racing Red,2023,Delhi,Gurugram,3.6,7357,False,Mid-Range (80K-1.5L),0.051,0.208
Ather,450S,Ather 450S,Electric Scooter,Electric,118200,0,5.49,21.74,,79.0,1,101,CBS,Liquid Cooled,Electric Motor,Matte Black,2020,Uttar Pradesh,Agra,4.0,2091,False,Mid-Range (80K-1.5L),0.054,0.215
Ather,450S,Ather 450S,Electric Scooter,Electric,116500,0,5.34,22.2,,81.0,1,105,CBS,Liquid Cooled,Electric Motor,White,2022,Telangana,Khammam,3.8,6660,False,Mid-Range (80K-1.5L),0.051,0.211
Ather,450S,Ather 450S,Electric Scooter,Electric,120600,0,5.27,22.03,,81.0,1,101,CBS,Liquid Cooled,Electric Motor,Blue,2024,West Bengal,Durgapur,3.9,7292,False,Mid-Range (80K-1.5L),0.052,0.218
Ather,450S,Ather 450S,Electric Scooter,Electric,115600,0,5.49,22.02,,79.0,1,104,CBS,Liquid Cooled,Electric Motor,Blue,2023,West Bengal,Howrah,4.9,638,False,Mid-Range (80K-1.5L),0.053,0.212
Ather,450S,Ather 450S,Electric Scooter,Electric,129800,0,5.35,22.12,,83.0,1,105,CBS,Liquid Cooled,Electric Motor,Racing Red,2021,Tamil Nadu,Trichy,3.3,1595,False,Mid-Range (80K-1.5L),0.051,0.211
Ather,450S,Ather 450S,Electric Scooter,Electric,129600,0,5.37,21.92,,81.0,1,101,CBS,Liquid Cooled,Electric Motor,Pearl White,2020,Gujarat,Rajkot,4.8,579,False,Mid-Range (80K-1.5L),0.053,0.217
Ather,450S,Ather 450S,Electric Scooter,Electric,117500,0,5.45,22.1,,82.0,1,104,CBS,Liquid Cooled,Electric Motor,Grey,2020,Delhi,Noida,4.9,523,False,Mid-Range (80K-1.5L),0.052,0.213
Ather,450S,Ather 450S,Electric Scooter,Electric,122400,0,5.34,22.2,,80.0,1,105,CBS,Liquid Cooled,Electric Motor,Black,2021,Punjab,Patiala,4.0,4197,False,Mid-Range (80K-1.5L),0.051,0.211
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,134100,0,8.62,58.55,,90.0,1,118,CBS,Liquid Cooled,Electric Motor,Matte Black,2021,Telangana,Warangal,,97,False,Mid-Range (80K-1.5L),0.073,0.496
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,144200,0,8.48,56.76,,87.0,1,118,CBS,Liquid Cooled,Electric Motor,Grey,2021,Punjab,Amritsar,,2224,False,Mid-Range (80K-1.5L),0.072,0.481
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,134800,0,8.27,59.1,,93.0,1,115,CBS,Liquid Cooled,Electric Motor,Grey,2021,Telangana,Warangal,3.7,6501,False,Mid-Range (80K-1.5L),0.072,0.514
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,140700,0,8.28,58.31,,91.0,1,116,CBS,Liquid Cooled,Electric Motor,Pearl White,2024,Telangana,Karimnagar,4.9,2683,False,Mid-Range (80K-1.5L),0.071,0.503
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,144400,0,8.59,58.65,,88.0,1,116,CBS,Liquid Cooled,Electric Motor,Grey,2022,Rajasthan,Ajmer,5.0,5152,False,Mid-Range (80K-1.5L),0.074,0.506
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,133500,0,8.54,59.0,,89.0,1,118,CBS,Liquid Cooled,Electric Motor,Pearl White,2024,Telangana,Khammam,3.4,6134,False,Mid-Range (80K-1.5L),0.072,0.5
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,141000,0,8.59,58.44,,88.0,1,117,CBS,Liquid Cooled,Electric Motor,Orange,2022,Uttar Pradesh,Kanpur,3.6,5184,False,Mid-Range (80K-1.5L),0.073,0.499
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,134600,0,8.46,57.59,,93.0,1,115,CBS,Liquid Cooled,Electric Motor,Orange,2021,Madhya Pradesh,Jabalpur,4.8,792,False,Mid-Range (80K-1.5L),0.074,0.501
Ola Electric,S1 Pro Gen 2,Ola Electric S1 Pro Gen 2,Electric Scooter,Electric,133800,0,8.62,58.63,,80.0,1,118,CBS,Liquid Cooled,Electric Motor,Pearl White,2022,Uttar Pradesh,Kanpur,3.2,1359,False,Mid-Range (80K-1.5L),0.073,0.497
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,101400,0,4.46,26.16,,83.0,1,106,CBS,Liquid Cooled,Electric Motor,Blue,2023,Maharashtra,Nashik,4.8,7974,False,Mid-Range (80K-1.5L),0.042,0.247
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,112100,0,4.55,26.44,,83.0,1,107,CBS,Liquid Cooled,Electric Motor,Red,2020,Rajasthan,Kota,4.7,6279,False,Mid-Range (80K-1.5L),0.043,0.247
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,115400,0,4.37,26.25,,86.0,1,108,CBS,Liquid Cooled,Electric Motor,Pearl White,2024,Delhi,Noida,3.2,7941,False,Mid-Range (80K-1.5L),0.04,0.243
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,117100,0,4.46,25.43,,84.0,1,109,CBS,Liquid Cooled,Electric Motor,White,2023,Maharashtra,Pune,4.6,7335,False,Mid-Range (80K-1.5L),0.041,0.233
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,103100,0,4.37,25.28,,86.0,1,108,CBS,Liquid Cooled,Electric Motor,Racing Red,2022,Telangana,Khammam,4.3,1033,False,Mid-Range (80K-1.5L),0.04,0.234
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,102100,0,4.45,25.68,,84.0,1,107,CBS,Liquid Cooled,Electric Motor,Red,2021,Rajasthan,Jodhpur,3.2,3524,False,Mid-Range (80K-1.5L),0.042,0.24
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,118400,0,4.42,26.46,,84.0,1,108,CBS,Liquid Cooled,Electric Motor,Pearl White,2020,West Bengal,Siliguri,4.1,927,False,Mid-Range (80K-1.5L),0.041,0.245
Ola Electric,S1 Air,Ola Electric S1 Air,Electric Scooter,Electric,101500,0,4.4,25.78,,84.0,1,110,CBS,Liquid Cooled,Electric Motor,Orange,2020,Gujarat,Ahmedabad,4.8,4977,False,Mid-Range (80K-1.5L),0.04,0.234
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,93600,0,3.93,16.72,,77.0,1,105,CBS,Liquid Cooled,Electric Motor,Matte Black,2022,Karnataka,Hubballi,3.8,876,False,Mid-Range (80K-1.5L),0.037,0.159
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,96200,0,3.94,16.62,,80.0,1,106,CBS,Liquid Cooled,Electric Motor,Red,2021,Madhya Pradesh,Bhopal,4.6,1225,False,Mid-Range (80K-1.5L),0.037,0.157
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,96300,0,4.08,16.45,,78.0,1,105,CBS,Liquid Cooled,Electric Motor,Green,2022,Maharashtra,Aurangabad,3.5,2671,False,Mid-Range (80K-1.5L),0.039,0.157
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,86400,0,3.95,16.97,,80.0,1,104,CBS,Liquid Cooled,Electric Motor,Racing Red,2023,Rajasthan,Kota,4.3,5240,False,Mid-Range (80K-1.5L),0.038,0.163
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,87700,0,4.04,16.62,,79.0,1,106,CBS,Liquid Cooled,Electric Motor,Yellow,2024,Punjab,Jalandhar,4.1,4417,False,Mid-Range (80K-1.5L),0.038,0.157
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,90500,0,3.92,17.01,,77.0,1,107,CBS,Liquid Cooled,Electric Motor,Racing Red,2020,Madhya Pradesh,Indore,3.6,48,False,Mid-Range (80K-1.5L),0.037,0.159
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,89500,0,4.05,16.98,,77.0,1,106,CBS,Liquid Cooled,Electric Motor,Red,2022,Karnataka,Bengaluru,3.8,6982,False,Mid-Range (80K-1.5L),0.038,0.16
Ola Electric,S1 X,Ola Electric S1 X,Electric Scooter,Electric,82900,0,4.03,16.39,,80.0,1,104,CBS,Liquid Cooled,Electric Motor,Blue,2021,Punjab,Jalandhar,4.7,482,False,Mid-Range (80K-1.5L),0.039,0.158
Tvs,iQube S,TVS iQube S,Electric Scooter,Electric,134700,0,4.4,18.19,50.8,79.0,1,94,CBS,Liquid Cooled,Electric Motor,Orange,2020,Madhya Pradesh,Jabalpur,4.5,5454,False,Mid-Range (80K-1.5L),0.047,0.194
Tvs,iQube S,TVS iQube S,Electric Scooter,Electric,120600,0,4.45,18.13,50.8,81.0,1,94,CBS,Liquid Cooled,Electric Motor,Black,2021,Gujarat,Surat,3.3,4687,False,Mid-Range (80K-1.5L),0.047,0.193
Tvs,iQube S,TVS iQube S,Electric Scooter,Electric,129400,0,4.34,18.47,50.8,80.0,1,93,CBS,Liquid Cooled,Electric Motor,Racing Red,2022,Karnataka,Belagavi,4.0,5944,False,Mid-Range (80K-1.5L),0.047,0.199
